betroffene_anlage,entry_type,primaerenergieart,max_dispatched_mw,rank,score,cand_id,cand_name,cand_fueltype,cand_capacity,cand_lat,cand_lon
Freimann GT 1,individual,Konventionell,70.0,9,53.3,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
Freimann GT 1,individual,Konventionell,70.0,10,52.6,3258,Pforzheim,Natural Gas,51.0,48.896998,8.725477
Freimann GT 1,individual,Konventionell,70.0,11,52.2,14408,Franken Phase,Hard Coal,412.0,49.4208,11.0077
Freimann GT 1,individual,Konventionell,70.0,12,51.4,14409,Frankfurt Waste To Energy,Waste,75.0,50.1622,8.6375
Freimann GT 1,individual,Konventionell,70.0,13,51.3,1148,Gud Niehl Rheinenergie,Natural Gas,727.0,50.974163,6.988567666666666
Freimann GT 1,individual,Konventionell,70.0,14,51.3,2766,Merkenich Rheinenergie,Lignite,75.3,51.018527,6.962693
Freimann GT 1,individual,Konventionell,70.0,15,51.3,70387,Gud Merkenich Rheinenergie,Natural Gas,123.7,51.018527,6.962693
Freimann GT 1,individual,Konventionell,70.0,16,51.3,70389,Gud Niehl Rheinenergie,Other,147.0,50.974163,6.988033
Freimann GT 1,individual,Konventionell,70.0,17,50.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Freimann GT 1,individual,Konventionell,70.0,18,50.0,723,Trianel Gaskraftwerk Hamm,Natural Gas,890.0,51.673559,7.9289665
Freimann GT 1,individual,Konventionell,70.0,19,50.0,5028,Frechen Wachtberg,Lignite,128.0,50.8942,6.7911
Freimann GT 1,individual,Konventionell,70.0,20,50.0,13851,Emsland Refinery,Oil,89.0,52.55852,7.30766
München Süd GT 3,individual,Konventionell,80.0,1,85.5,8635,Gt,Natural Gas,381.3,50.027031,8.2409
München Süd GT 3,individual,Konventionell,80.0,2,64.0,3213,Sn Sud Gud Gt,Natural Gas,73.0,53.578199000000005,11.397351
München Süd GT 3,individual,Konventionell,80.0,3,54.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
München Süd GT 3,individual,Konventionell,80.0,4,54.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
München Süd GT 3,individual,Konventionell,80.0,5,54.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
München Süd GT 3,individual,Konventionell,80.0,6,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
München Süd GT 3,individual,Konventionell,80.0,7,52.6,2680,Ensdorf,Hard Coal,430.389,49.29309866666667,6.772334999999999
München Süd GT 3,individual,Konventionell,80.0,8,51.6,4949,Motor Chemnitz Sud,Natural Gas,63.657,50.797766,12.918069
München Süd GT 3,individual,Konventionell,80.0,9,51.4,165496,Mannheim,Hard Coal,2586.0,49.447,8.4925
München Süd GT 3,individual,Konventionell,80.0,10,48.5,3317,Sammelschienen Gas Und Dampfturbinen,Natural Gas,112.719,49.827814,9.152091
München Süd GT 3,individual,Konventionell,80.0,11,48.3,1162,Chemnitz Nord,Lignite,150.504,50.857633,12.922641
München Süd GT 3,individual,Konventionell,80.0,12,48.3,3298,Motor Chemnitz Nord,Natural Gas,87.766,50.854711,12.919515
München Süd GT 3,individual,Konventionell,80.0,13,48.0,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
München Süd GT 3,individual,Konventionell,80.0,14,48.0,4170,Scholven,Natural Gas,108.0,51.60242,7.009876
München Süd GT 3,individual,Konventionell,80.0,15,47.0,1078,Hafen Der Stadtwerke Munster Gmbh,Natural Gas,62.0,51.951,7.64
München Süd GT 3,individual,Konventionell,80.0,16,46.6,3253,Wd Ndr,Natural Gas,70.0,50.086,8.628
München Süd GT 3,individual,Konventionell,80.0,17,46.6,8636,Swd Kwf Gtkw,Oil,86.2,51.225419,6.815135
München Süd GT 3,individual,Konventionell,80.0,18,46.6,136212,Swd Kwf,Waste,102.6,51.225419,6.815135
München Süd GT 3,individual,Konventionell,80.0,19,46.0,165499,Scholven Buer Scholven,Hard Coal,2220.0,51.6024,7.0099
München Süd GT 3,individual,Konventionell,80.0,20,45.6,3274,Bmkw Mannheim,Waste,56.1,49.5224214,8.4525608
Würzburg GT 1,individual,Konventionell,70.0,1,67.5,11106,Buer,Hard Coal,76.0,51.602778,7.009444
Würzburg GT 1,individual,Konventionell,70.0,2,60.0,697,Moorburg,Hard Coal,1600.0,53.487504,9.949603
Würzburg GT 1,individual,Konventionell,70.0,3,58.8,8834,Arzberg,Hard Coal,121.0,50.054434,12.193107
Würzburg GT 1,individual,Konventionell,70.0,4,56.2,3318,Solvay Bernburg Industriekraftwerk,Natural Gas,143.7,51.802473666666664,11.751461
Würzburg GT 1,individual,Konventionell,70.0,5,55.6,14419,Freiburg,Natural Gas,86.0,48.0021415,7.846015
Würzburg GT 1,individual,Konventionell,70.0,6,54.0,25081,Wolfsburg North,Hard Coal,140.0,52.431703,10.786957
Würzburg GT 1,individual,Konventionell,70.0,7,54.0,165503,Wolfsburg North,Hard Coal,140.0,52.4317,10.787
Würzburg GT 1,individual,Konventionell,70.0,8,54.0,1159,Gt,Natural Gas,185.694,51.68910666666667,7.082423666666666
Würzburg GT 1,individual,Konventionell,70.0,9,54.0,8656,Dt,Natural Gas,49.21,51.6886345,7.084752
Würzburg GT 1,individual,Konventionell,70.0,10,52.6,3317,Sammelschienen Gas Und Dampfturbinen,Natural Gas,112.719,49.827814,9.152091
Würzburg GT 1,individual,Konventionell,70.0,11,51.4,3252,Gud Nb Gt,Natural Gas,73.345,53.562547333333335,13.295647666666667
Würzburg GT 1,individual,Konventionell,70.0,12,49.6,4678,Gud Sud Wolfsburg,Natural Gas,98.8,52.432072,10.786295
Würzburg GT 1,individual,Konventionell,70.0,13,48.9,728,Farge,Hard Coal,350.0,53.198738,8.519465
Würzburg GT 1,individual,Konventionell,70.0,14,48.9,136940,Thermisches Burghausen,Natural Gas,233.9,48.18104475,12.8473455
Würzburg GT 1,individual,Konventionell,70.0,15,47.4,1118,Hamborn,Natural Gas,385.9,51.49151700000001,6.742047
Würzburg GT 1,individual,Konventionell,70.0,16,47.4,3225,Ruhrort,Natural Gas,318.3,51.49151700000001,6.742047
Würzburg GT 1,individual,Konventionell,70.0,17,45.0,3235,Worth,Natural Gas,90.784,49.068,8.302
Würzburg GT 1,individual,Konventionell,70.0,18,44.4,2584,Duisburg,Hard Coal,247.0,51.39066,6.74778
Würzburg GT 1,individual,Konventionell,70.0,19,44.4,13600,Duisburg,Natural Gas,305.0,51.39066,6.74778
Würzburg GT 1,individual,Konventionell,70.0,20,42.8,5028,Frechen Wachtberg,Lignite,128.0,50.8942,6.7911
CB-Redispatch,individual,Sonstiges,58.0,1,60.0,2783,Barth,Solar,63.1712,54.34715128571428,12.712958142857143
CB-Redispatch,individual,Sonstiges,58.0,2,55.4,4868,Smareg Wartburgspeicher Eisenach,Battery,60.0,51.00021,10.23115
CB-Redispatch,individual,Sonstiges,58.0,3,54.5,161549,Wp Rethwisch,Wind,56.25000000000001,53.85320683333333,9.749032111111111
CB-Redispatch,individual,Sonstiges,58.0,4,54.0,32078,Baltic,Wind,350.6999999999999,54.904974653465345,13.056202386138612
CB-Redispatch,individual,Sonstiges,58.0,5,54.0,OPSD-BNA0024,KW Amlach,Hydro,60.0,46.81420479999999,12.761757
CB-Redispatch,individual,Sonstiges,58.0,6,52.2,1151,Berrenrath,Lignite,98.0,50.857309,6.836991
CB-Redispatch,individual,Sonstiges,58.0,7,51.4,112944,Pv Massbach,Solar,45.39,50.18847625,10.22824475
CB-Redispatch,individual,Sonstiges,58.0,8,51.4,144925,Windpark Birkach,Wind,43.2,49.7212045,10.758649833333337
CB-Redispatch,individual,Sonstiges,58.0,9,50.0,95,Psw Markersbach Pss,Hydro,1045.1999999999998,50.52,12.88
CB-Redispatch,individual,Sonstiges,58.0,10,50.0,322,Bexbach,Hard Coal,726.0,49.36139,7.237308
CB-Redispatch,individual,Sonstiges,58.0,11,49.1,272,Neurath,Lignite,4211.0,51.037649,6.612286
CB-Redispatch,individual,Sonstiges,58.0,12,49.1,757,Kachlet,Hydro,53.7,48.5794,13.4089
CB-Redispatch,individual,Sonstiges,58.0,13,49.1,1528,Barmen,Natural Gas,84.4,51.269,7.2
CB-Redispatch,individual,Sonstiges,58.0,14,49.1,3275,Marbach,Oil,735.9,48.927387499999995,9.231165
CB-Redispatch,individual,Sonstiges,58.0,15,49.1,8720,Barmen,Oil,58.8,51.269,7.2
CB-Redispatch,individual,Sonstiges,58.0,16,49.1,14365,Forbach,Hydro,50.0,48.6592,8.3219
CB-Redispatch,individual,Sonstiges,58.0,17,49.1,OPSD-BNA0505,KW Jenbach,Hydro,79.0,47.393249,11.788647
CB-Redispatch,individual,Sonstiges,58.0,18,48.5,6413,Lhi Green Infrastructure Solar Deutschland Gmbh Co Kg Solar Farm,Solar,133.7,52.61245,14.2469
CB-Redispatch,individual,Sonstiges,58.0,19,48.0,721,Irsching,Natural Gas,1722.0,48.767533,11.580019
CB-Redispatch,individual,Sonstiges,58.0,20,48.0,3315,Irsching,Oil,415.0,48.767533,11.580019
Kirchlengern GT 1,individual,Konventionell,100.0,1,95.0,3269,Kirchlengern,Natural Gas,83.0,52.194951,8.648754
Kirchlengern GT 1,individual,Konventionell,100.0,2,85.5,1156,Franken,Natural Gas,823.0,49.42092,11.00767
Kirchlengern GT 1,individual,Konventionell,100.0,3,67.5,721,Irsching,Natural Gas,1722.0,48.767533,11.580019
Kirchlengern GT 1,individual,Konventionell,100.0,4,67.5,3315,Irsching,Oil,415.0,48.767533,11.580019
Kirchlengern GT 1,individual,Konventionell,100.0,5,64.1,317,Herne,Hard Coal,435.0,51.549201,7.18396
Kirchlengern GT 1,individual,Konventionell,100.0,6,64.1,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Kirchlengern GT 1,individual,Konventionell,100.0,7,58.3,3270,Kirchmoser,Natural Gas,176.0,52.39461,12.41795
Kirchlengern GT 1,individual,Konventionell,100.0,8,56.2,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
Kirchlengern GT 1,individual,Konventionell,100.0,9,56.2,4170,Scholven,Natural Gas,108.0,51.60242,7.009876
Kirchlengern GT 1,individual,Konventionell,100.0,10,54.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Kirchlengern GT 1,individual,Konventionell,100.0,11,54.0,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
Kirchlengern GT 1,individual,Konventionell,100.0,12,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
Kirchlengern GT 1,individual,Konventionell,100.0,13,54.0,4987,Aalen,Natural Gas,93.302,48.823728,10.116537
Kirchlengern GT 1,individual,Konventionell,100.0,14,53.4,5072,Dillingen,Natural Gas,115.0,49.3512,6.7509
Kirchlengern GT 1,individual,Konventionell,100.0,15,52.2,720,Huckingen,Natural Gas,606.0,51.371067,6.719111
Kirchlengern GT 1,individual,Konventionell,100.0,16,51.6,8855,Krefeld Uerdingen,Hard Coal,120.0,51.377382,6.65873
Kirchlengern GT 1,individual,Konventionell,100.0,17,51.4,2766,Merkenich Rheinenergie,Lignite,75.3,51.018527,6.962693
Kirchlengern GT 1,individual,Konventionell,100.0,18,51.4,3277,Miro,Oil,95.0,49.052845,8.336391
Kirchlengern GT 1,individual,Konventionell,100.0,19,51.4,70387,Gud Merkenich Rheinenergie,Natural Gas,123.7,51.018527,6.962693
Kirchlengern GT 1,individual,Konventionell,100.0,20,51.4,165499,Scholven Buer Scholven,Hard Coal,2220.0,51.6024,7.0099
Silz 1 (EON),individual,Erneuerbar,160.0,1,90.0,OPSD-BNA0906,KW Silz,Hydro,500.0,47.269606,10.967829
Silz 1 (EON),individual,Erneuerbar,160.0,2,85.5,96,Psw Hohenwarte Pss,Hydro,377.4,50.602,11.474
Silz 1 (EON),individual,Erneuerbar,160.0,3,85.5,OPSD-BNA0466,Hohenwarte 1,Hydro,0.0,50.61433423,11.49212837
Silz 1 (EON),individual,Erneuerbar,160.0,4,54.5,4679,Silux Solarpark Gmbh Co Kg,Solar,415.25,51.16642033333333,12.416004666666666
Silz 1 (EON),individual,Erneuerbar,160.0,5,46.6,OPSD-BNA1910,"Vorarlberger Illwerke AG ""Obervermuntwerk II""",Hydro,360.0,46.936523,10.06011
Silz 1 (EON),individual,Erneuerbar,160.0,6,45.0,94899,Owp Kaskasi,Wind,342.0,54.48880481578948,7.691322236842105
Silz 1 (EON),individual,Erneuerbar,160.0,7,45.0,137489,Trianel Windpark Borkum,Wind,200.0,54.04547655,6.4576499
Silz 1 (EON),individual,Erneuerbar,160.0,8,45.0,137529,Trianel Windpark Borkum Bauphase,Wind,202.56,54.052695875,6.465484937499999
Silz 1 (EON),individual,Erneuerbar,160.0,9,42.9,148421,Windpark Huselitz,Wind,115.65,52.52071762857143,11.775639942857143
Silz 1 (EON),individual,Erneuerbar,160.0,10,42.8,4266,Solarpark Beilrode Teilanlage,Solar,118.625,51.572801625,13.09845075
Silz 1 (EON),individual,Erneuerbar,160.0,11,42.8,115668,Pv Weesow Willmersdorf,Solar,150.906,52.64847566666666,13.694224
Silz 1 (EON),individual,Erneuerbar,160.0,12,40.0,127628,Sd Schonfeld,Wind,120.52500000000002,53.27052134210526,14.268142736842108
Silz 1 (EON),individual,Erneuerbar,160.0,13,40.0,132508,Sollingen,Wind,115.6,52.07828964705883,10.947175294117647
Silz 1 (EON),individual,Erneuerbar,160.0,14,36.0,3244,Mercer Stendal Tg,Solid Biomass,145.117,52.724926,12.003596333333334
Silz 1 (EON),individual,Erneuerbar,160.0,15,36.0,6413,Lhi Green Infrastructure Solar Deutschland Gmbh Co Kg Solar Farm,Solar,133.7,52.61245,14.2469
Silz 1 (EON),individual,Erneuerbar,160.0,16,36.0,158067,Wp Forst Briesnig,Wind,121.40000000000002,51.80434700000001,14.569092409090906
Silz 1 (EON),individual,Erneuerbar,160.0,17,34.2,30734,Arcadis Ost,Wind,257.175,54.81812503703704,13.657002740740742
Silz 1 (EON),individual,Erneuerbar,160.0,18,34.2,79669,Karlsruher Str,Solar,119.52,48.904458,8.653849
Silz 1 (EON),individual,Erneuerbar,160.0,19,34.2,87376,Meerwind Sud Ost,Wind,302.40000000000003,54.3899177875,7.7012216125
Silz 1 (EON),individual,Erneuerbar,160.0,20,32.7,10,Psw Goldisthal Pss,Hydro,1052.0,50.51,11.01
Lippendorf EnbW,individual,Konventionell,1050.0,1,90.0,313,Lippendorf,Lignite,1782.0,51.1769265,12.376704
Lippendorf EnbW,individual,Konventionell,1050.0,2,90.0,123115,Ready Gtkw Lippendorf,Natural Gas,850.0,51.177,12.376
Lippendorf EnbW,individual,Konventionell,1050.0,3,48.9,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Lippendorf EnbW,individual,Konventionell,1050.0,4,48.0,1077,Ibbenburen,Hard Coal,794.0,52.285881,7.750047
Lippendorf EnbW,individual,Konventionell,1050.0,5,45.0,1281,Voerde,Hard Coal,2234.0,51.578182,6.683641
Lippendorf EnbW,individual,Konventionell,1050.0,6,42.8,316,Heyden,Hard Coal,875.0,52.379,8.997
Lippendorf EnbW,individual,Konventionell,1050.0,7,41.5,1156,Franken,Natural Gas,823.0,49.42092,11.00767
Lippendorf EnbW,individual,Konventionell,1050.0,8,40.0,697,Moorburg,Hard Coal,1600.0,53.487504,9.949603
Lippendorf EnbW,individual,Konventionell,1050.0,9,40.0,698,Westfalen,Hard Coal,763.7,51.682608,7.969927
Lippendorf EnbW,individual,Konventionell,1050.0,10,39.5,1157,Emsland,Natural Gas,1877.0,52.48027,7.305249999999999
Lippendorf EnbW,individual,Konventionell,1050.0,11,38.6,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
Lippendorf EnbW,individual,Konventionell,1050.0,12,38.6,325,Datteln,Hard Coal,1052.0,51.63313,7.34248
Lippendorf EnbW,individual,Konventionell,1050.0,13,38.5,312,Niederaussem,Lignite,3109.0,50.990677,6.669720000000001
Lippendorf EnbW,individual,Konventionell,1050.0,14,37.8,165499,Scholven Buer Scholven,Hard Coal,2220.0,51.6024,7.0099
Lippendorf EnbW,individual,Konventionell,1050.0,15,37.0,691,Gersteinwerk,Natural Gas,1388.0,51.67324,7.710467
Lippendorf EnbW,individual,Konventionell,1050.0,16,36.5,258,Weissweiler,Lignite,1961.0,50.837339,6.319244
Lippendorf EnbW,individual,Konventionell,1050.0,17,36.0,314,Rheinhafen Dampfkraftwerk,Hard Coal,1351.0,49.01274,8.304255000000001
Lippendorf EnbW,individual,Konventionell,1050.0,18,36.0,2568,Mainz,Natural Gas,869.0,50.0264,8.2379
Lippendorf EnbW,individual,Konventionell,1050.0,19,34.2,323,Boxberg,Lignite,2470.0,51.41333425,14.563203
Lippendorf EnbW,individual,Konventionell,1050.0,20,32.3,25002,Wilhelmshaven On,Hard Coal,788.1,53.565866,8.146202
Bremen 5,individual,Konventionell,137.0,1,85.5,1118,Hamborn,Natural Gas,385.9,51.49151700000001,6.742047
Bremen 5,individual,Konventionell,137.0,2,64.3,61132,Emden Dampfturbine,Natural Gas,433.0,53.34007,7.207285
Bremen 5,individual,Konventionell,137.0,3,58.8,274,Bergkamen,Hard Coal,720.0,51.636945,7.619083
Bremen 5,individual,Konventionell,137.0,4,57.0,3297,Jena,Natural Gas,241.875,50.8965754,11.58634
Bremen 5,individual,Konventionell,137.0,5,56.2,5028,Frechen Wachtberg,Lignite,128.0,50.8942,6.7911
Bremen 5,individual,Konventionell,137.0,6,56.2,8644,Gaskraftwerk Landesbergen Gasturbine,Natural Gas,487.0,52.54612,9.115922
Bremen 5,individual,Konventionell,137.0,7,55.6,690,Swm Freimann,Natural Gas,105.219,48.189,11.596
Bremen 5,individual,Konventionell,137.0,8,55.4,1085,Mittelsburen,Natural Gas,604.5,53.129563000000005,8.683227
Bremen 5,individual,Konventionell,137.0,9,53.4,1148,Gud Niehl Rheinenergie,Natural Gas,727.0,50.974163,6.988567666666666
Bremen 5,individual,Konventionell,137.0,10,53.4,1154,Gasturbinen Nossener Brucke,Natural Gas,186.0,51.042464,13.707669
Bremen 5,individual,Konventionell,137.0,11,53.4,5069,Friedensbrucke,Natural Gas,142.0,49.80004,9.92314
Bremen 5,individual,Konventionell,137.0,12,53.4,70387,Gud Merkenich Rheinenergie,Natural Gas,123.7,51.018527,6.962693
Bremen 5,individual,Konventionell,137.0,13,53.4,70389,Gud Niehl Rheinenergie,Other,147.0,50.974163,6.988033
Bremen 5,individual,Konventionell,137.0,14,51.4,2681,Kiel Phase,Hard Coal,354.0,54.338671,10.176885
Bremen 5,individual,Konventionell,137.0,15,50.0,1153,Dormagen,Natural Gas,562.0,51.086969,6.818407
Bremen 5,individual,Konventionell,137.0,16,48.9,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Bremen 5,individual,Konventionell,137.0,17,48.9,317,Herne,Hard Coal,435.0,51.549201,7.18396
Bremen 5,individual,Konventionell,137.0,18,48.9,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
Bremen 5,individual,Konventionell,137.0,19,48.9,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Bremen 5,individual,Konventionell,137.0,20,48.9,1151,Berrenrath,Lignite,98.0,50.857309,6.836991
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,1,90.0,318,Heilbronn,Hard Coal,1028.0,49.17505666666667,9.207873333333334
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,2,77.0,OPSD-BNA0600b,G-Kraftwerk,Hard Coal,103.0,51.368872,6.654106
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,3,70.0,1119,Gud,Natural Gas,204.8,51.3110488,12.002885
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,4,68.4,165502,Voelklingen Fenne Model,Hard Coal,233.0,49.2491,6.879
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,5,67.5,1520,Flensburg,Natural Gas,105.3,54.805049,9.430341
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,6,62.7,8569,Raffineriekraftwerk Leuna,Oil,92.5,51.291343000000005,12.001454
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,7,61.2,1083,Grosskraftwerk Mannheim,Hard Coal,1983.0,49.446975,8.492516
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,8,60.4,3248,Gasturbinenkraftwerk Thyrow,Natural Gas,186.756,52.230249,13.302107
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,9,60.4,3318,Solvay Bernburg Industriekraftwerk,Natural Gas,143.7,51.802473666666664,11.751461
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,10,59.3,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,11,57.7,3214,Sindelfingen,Natural Gas,99.602,48.6973658,8.9992082
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,12,57.1,1084,Kustenkraftwerk Motor,Natural Gas,189.12,54.340999999999994,10.179
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,13,57.0,3267,Bonn Nord Gud Anlage,Natural Gas,133.186,50.73341333333334,7.079467333333334
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,14,56.6,5072,Dillingen,Natural Gas,115.0,49.3512,6.7509
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,15,55.7,3435,Industriekraftwerk Eisenhuttenstadt,Natural Gas,176.71,52.163396,14.632419
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,16,55.6,8609,Gasturbinenkraftwerk Itzehoe,Oil,87.0,53.96645,9.44951
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,17,55.4,738,Luftspeicher Gasturbinenkraftwerk Huntorf,Natural Gas,321.0,53.195932,8.388178
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,18,54.9,723,Trianel Gaskraftwerk Hamm,Natural Gas,890.0,51.673559,7.9289665
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,19,54.9,8628,Hagen Kabel,Natural Gas,247.0,51.412889,7.487861
Reservekraftwerk Heilbronn,individual,Konventionell,120.0,20,54.4,691,Gersteinwerk,Natural Gas,1388.0,51.67324,7.710467
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,1,90.0,182,Psw Glems,Hydro,90.0,48.50519,9.28726
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,2,80.0,31,Pumpspeicherwerk Ronkhausen Psw,Hydro,138.0,51.227233,7.971745
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,3,75.0,264,Weiher,Hard Coal,655.6,49.333966,7.028434
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,4,72.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,5,72.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,6,71.7,0,Pumpspeicherkraftwerk Erzhausen,Hydro,200.0,51.898566,9.924887
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,7,67.5,110,Wehr Ms,Hydro,910.0,47.652259,7.925798
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,8,62.2,28,Koepchenwerk Bl,Hydro,162.0,51.411382,7.454357
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,9,62.2,664,Alzwerk,Hydro,50.598,48.1686148,12.7592029
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,10,62.2,16566,Koepchenwerk,Hydro,132.0,51.4128,7.4513
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,11,60.4,OPSD-BNA0780,Vermuntwerk,Hydro,158.0,46.96845,10.05986
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,12,60.0,84445,Lesse,Wind,42.79999999999999,52.17419486363636,10.267066454545452
Pumpspeicherwerk Glems,individual,Sonstiges,61.0,13,60.0,123066,Rd Geb,Oil,72.56,48.785408,9.241102
